section-num,section-name,question,options,correct-answer,note,difficulty,handbook-page,handbook-section
2,"Signals, Signs, and Markers",A diamond-shaped sign:,"a: Signals potential or existing road hazards, b: Indicates school zones, c: Marks public recreation areas",a,"Diamond‑shaped signs are warning signs. They are usually yellow or orange and alert you to potential or existing hazards such as curves, intersections, merging traffic, or road work ahead so you can slow down and proceed with caution.",,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",A diamond-shaped sign represents a:,"a: Road hazard warning, b: Interstate route marker, c: School crossing indicator",a,"Diamond-shaped signs are warning signs. They are usually yellow (or orange in work zones) and alert drivers to special conditions or hazards ahead, such as curves, merging traffic, or road work.",,26,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",A single broken white line between lanes indicates:,"a: Traffic moves in opposite directions and passing is prohibited, b: Traffic moves in opposite directions and passing is allowed if safe, c: Traffic moves in the same direction and lane changes are allowed when safe",c,"A single broken white line separates lanes of traffic moving in the same direction, and you may change lanes or pass when it is safe. On a two‑lane road with traffic moving in opposite directions, the center line is yellow, not white. A broken yellow center line means passing is allowed when you can see far enough ahead and it is safe.",,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",What does a flashing yellow traffic signal mean?,"a: Merging traffic ahead.,b: Proceed cautiously.,c: Pedestrian crossing nearby.",b,"A flashing yellow traffic signal means you must slow down and proceed through the intersection with caution. You do not have to stop, but you must be prepared to yield to pedestrians and other vehicles if needed.",,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers","If a pedestrian hybrid beacon flashes red, it means:","a: Proceed with caution, b: Slow down and prepare to stop, c: Stop completely and proceed if clear",c,"A flashing red on a pedestrian hybrid beacon works like a stop sign: you must come to a complete stop, then proceed only when the crosswalk is clear of pedestrians and other traffic.",,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",What does a traffic signal ahead sign mean?,"a: There is a traffic signal ahead; be prepared to slow and obey it., b: The signal ahead is malfunctioning., c: The signal ahead is green.",a,"A traffic signal ahead sign warns that there is a traffic light at the upcoming intersection. It does not tell you whether the light will be red, yellow, or green when you arrive; it only alerts you to be prepared to slow down and obey the signal.",,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",When can you proceed through a yellow light intersection?,"a: If you are already in the intersection and can clear it safely.,b: If pedestrians are crossing.,c: If you're turning right.",a,"A steady yellow light warns that the signal is about to turn red. If you are already in the intersection when the light turns yellow, you should continue through carefully and clear the intersection. If you have not yet entered and can safely stop, you must stop rather than speed up to beat the red. You never proceed just because an emergency vehicle or pedestrians are crossing; in those cases you must yield.",difficult,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",What does a steady yellow arrow at a traffic signal indicate?,"a: Merge into the arrow’s lane.,b: Slow to a stop if safe.,c: Turn left after yielding to traffic and pedestrians.",b,"A steady yellow arrow means the protected movement for that arrow is ending and a red arrow is about to appear. You should slow down and stop if you can do so safely before the intersection. If you are already in the intersection when the light turns yellow, continue through and clear the intersection; do not stop in the middle.",,25,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",A slow-moving vehicle emblem is:,"a: A fluorescent orange triangle with a red reflective border, mounted on the rear of slow‑moving vehicles; b: A green circular sign; c: A yellow diamond-shaped sign",a,"A slow‑moving vehicle emblem is a fluorescent orange triangle with a red reflective border, mounted on the rear of vehicles that typically travel 25 mph or less, such as farm equipment or horse‑drawn buggies. It is not a rectangular, circular, or diamond‑shaped sign.",,37,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",Work zone signs indicate:,"a: It’s summer, b: Stop and back up, c: Less than ideal driving conditions",c,"Orange work zone signs warn that road work or maintenance is taking place and that conditions may be less predictable than normal. Drivers should slow down, be prepared for lane shifts, workers, equipment, and sudden stops, and follow any posted reduced speed limits.",,26,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",A reflective orange triangle on a vehicle’s rear indicates:,"a: A slow-moving vehicle, b: An ambulance, c: A school bus",a,"A reflective orange triangle on the rear of a vehicle is the slow‑moving vehicle emblem. It warns that the vehicle usually travels at 25 mph or less, such as farm machinery or horse‑drawn vehicles, so other drivers should slow down and pass only when safe.",,37,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",Certain highway signs mandate that drivers follow specific instructions. These are called:,"a: Regulatory signs, b: Warning signs, c: Information signs",a,"Regulatory signs tell you what you must do or must not do, such as speed limits, no parking, or one-way directions. They are enforceable by law, and failing to obey them can result in citations or other penalties.",,30,"Chapter 5: Signals, Signs, and Markers"
2,"Signals, Signs, and Markers",A red arrow on a traffic light indicates:,"a: Proceed slowly through the intersection, b: Stop and proceed when clear, c: Stop until a green light or arrow appears",c,"A red arrow means you must come to a complete stop and you are not allowed to proceed in the direction of the arrow until it turns green or a green arrow appears. In many states, turning on a red arrow is specifically prohibited unless a sign clearly allows it, so you should remain stopped and wait for a green signal.",,25,"Chapter 5: Signals, Signs, and Markers"
